"run_id","run_number","created_at","updated_at","run_started_at","duration_s","event","status","conclusion","head_branch","actor","run_attempt"
19477689677,569,"2025-11-18T18:56:21Z","2025-11-18T23:18:39Z","2025-11-18T23:17:50Z",49,"pull_request","completed","failure","authenticate","ineskhou",14
19483864557,570,"2025-11-18T23:21:45Z","2025-11-18T23:23:40Z","2025-11-18T23:21:45Z",115,"pull_request","completed","failure","authenticate","ineskhou",1
19483939772,571,"2025-11-18T23:25:07Z","2025-11-18T23:43:02Z","2025-11-18T23:41:22Z",100,"pull_request","completed","failure","authenticate","ineskhou",6
19484358177,572,"2025-11-18T23:43:26Z","2025-11-19T01:04:13Z","2025-11-19T01:03:13Z",60,"pull_request","completed","failure","authenticate","ineskhou",4
19486020334,573,"2025-11-19T01:04:41Z","2025-11-19T01:29:50Z","2025-11-19T01:24:16Z",334,"pull_request","completed","failure","authenticate","ineskhou",2
19486593803,574,"2025-11-19T01:33:33Z","2025-11-19T01:36:57Z","2025-11-19T01:33:33Z",204,"pull_request","completed","success","fix_rtc_tests","ineskhou",1
19486721230,575,"2025-11-19T01:40:05Z","2025-11-19T01:44:45Z","2025-11-19T01:40:05Z",280,"pull_request","completed","failure","authenticate","ineskhou",1
19486869953,576,"2025-11-19T01:48:09Z","2025-11-19T01:52:50Z","2025-11-19T01:48:09Z",281,"pull_request","completed","failure","authenticate","ineskhou",1
19487061919,577,"2025-11-19T01:58:39Z","2025-11-19T02:04:58Z","2025-11-19T02:02:37Z",141,"pull_request","completed","success","authenticate","ineskhou",2
19487604661,578,"2025-11-19T02:27:18Z","2025-11-19T02:32:39Z","2025-11-19T02:30:25Z",134,"pull_request","completed","failure","authenticate","ineskhou",3
19487785662,579,"2025-11-19T02:36:10Z","2025-11-19T02:40:19Z","2025-11-19T02:36:10Z",249,"pull_request","completed","failure","authenticate","ineskhou",1
19488662995,580,"2025-11-19T03:23:50Z","2025-11-19T03:30:37Z","2025-11-19T03:23:50Z",407,"pull_request","completed","failure","authenticate","ineskhou",1
19488682802,581,"2025-11-19T03:24:53Z","2025-11-19T03:37:40Z","2025-11-19T03:36:02Z",98,"pull_request","completed","failure","authenticate","ineskhou",3
19488935324,582,"2025-11-19T03:39:01Z","2025-11-19T03:42:56Z","2025-11-19T03:39:01Z",235,"pull_request","completed","failure","authenticate","ineskhou",1
19489045502,583,"2025-11-19T03:45:32Z","2025-11-19T03:48:17Z","2025-11-19T03:45:32Z",165,"pull_request","completed","failure","authenticate","ineskhou",1
19489288593,584,"2025-11-19T03:59:56Z","2025-11-19T04:09:37Z","2025-11-19T03:59:56Z",581,"pull_request","completed","failure","authenticate","ineskhou",1
19489686382,585,"2025-11-19T04:21:08Z","2025-11-19T04:31:12Z","2025-11-19T04:21:08Z",604,"pull_request","completed","failure","authenticate","ineskhou",1
19490498205,586,"2025-11-19T05:06:53Z","2025-11-19T05:10:42Z","2025-11-19T05:06:53Z",229,"pull_request","completed","success","authenticate","ineskhou",1
19511316476,587,"2025-11-19T17:58:08Z","2025-11-19T18:42:22Z","2025-11-19T17:58:08Z",2654,"pull_request","completed","failure","mode-manager","yudataguy",1
19511665565,588,"2025-11-19T18:09:50Z","2025-11-19T18:43:55Z","2025-11-19T18:09:50Z",2045,"pull_request","completed","failure","mode-manager","yudataguy",1
19512015803,589,"2025-11-19T18:21:59Z","2025-11-19T18:44:40Z","2025-11-19T18:21:59Z",1361,"pull_request","completed","failure","mode-manager","yudataguy",1
19512177473,590,"2025-11-19T18:27:37Z","2025-11-19T18:45:23Z","2025-11-19T18:27:37Z",1066,"pull_request","completed","failure","mode-manager","yudataguy",1
19512289449,591,"2025-11-19T18:31:32Z","2025-11-19T18:46:57Z","2025-11-19T18:31:32Z",925,"pull_request","completed","failure","mode-manager","yudataguy",1
19512699515,592,"2025-11-19T18:46:27Z","2025-11-19T18:50:31Z","2025-11-19T18:46:27Z",244,"pull_request","completed","failure","mode-manager","yudataguy",1
19512724174,593,"2025-11-19T18:47:17Z","2025-11-19T18:51:15Z","2025-11-19T18:47:17Z",238,"pull_request","completed","failure","mode-manager","yudataguy",1
19512916008,594,"2025-11-19T18:54:18Z","2025-11-19T18:56:02Z","2025-11-19T18:54:18Z",104,"pull_request","completed","failure","mode-manager","yudataguy",1
19513390767,595,"2025-11-19T19:11:56Z","2025-11-19T19:13:44Z","2025-11-19T19:11:56Z",108,"pull_request","completed","failure","mode-manager","yudataguy",1
19513801588,596,"2025-11-19T19:26:59Z","2025-11-19T19:39:51Z","2025-11-19T19:26:59Z",772,"pull_request","completed","failure","mode-manager","yudataguy",1
19513805909,597,"2025-11-19T19:27:09Z","2025-11-19T20:10:11Z","2025-11-19T19:27:09Z",2582,"pull_request","completed","failure","mode-manager","yudataguy",1
19521243288,598,"2025-11-20T00:40:39Z","2025-11-20T00:42:36Z","2025-11-20T00:40:39Z",117,"pull_request","completed","failure","mode-manager","yudataguy",1
19521409289,599,"2025-11-20T00:49:04Z","2025-11-20T05:24:25Z","2025-11-20T05:14:03Z",622,"pull_request","completed","success","mode-manager","yudataguy",3
19523550032,600,"2025-11-20T02:37:20Z","2025-11-20T02:48:43Z","2025-11-20T02:37:20Z",683,"pull_request","completed","success","mode-manager","yudataguy",1
19583272104,601,"2025-11-21T20:56:02Z","2025-11-21T20:56:46Z","2025-11-21T20:56:02Z",44,"pull_request","completed","failure","detumble","hrfarmer",1
19583512171,602,"2025-11-21T21:07:00Z","2025-11-25T21:27:47Z","2025-11-25T21:17:13Z",634,"pull_request","completed","success","mode-manager","yudataguy",3
19585698360,603,"2025-11-21T22:52:57Z","2025-11-21T22:56:28Z","2025-11-21T22:52:57Z",211,"pull_request","completed","failure","detumble","hrfarmer",1
19587402160,604,"2025-11-22T00:38:37Z","2025-11-22T00:40:28Z","2025-11-22T00:38:37Z",111,"pull_request","completed","failure","magnetorquer","hrfarmer",1
19589772600,605,"2025-11-22T03:41:22Z","2025-11-24T18:26:53Z","2025-11-24T18:16:22Z",631,"pull_request","completed","success","mode-manager","yudataguy",4
19600597632,606,"2025-11-22T20:08:25Z","2025-11-22T20:10:24Z","2025-11-22T20:08:25Z",119,"pull_request","completed","failure","CameraManager","nateinaction",1
19600617524,607,"2025-11-22T20:10:14Z","2025-11-22T20:13:07Z","2025-11-22T20:10:14Z",173,"pull_request","completed","failure","CameraManager","nateinaction",1
19601330709,608,"2025-11-22T21:15:48Z","2025-11-22T21:17:40Z","2025-11-22T21:15:48Z",112,"pull_request","completed","failure","set-odr","hrfarmer",1
19601386038,609,"2025-11-22T21:20:42Z","2025-11-24T18:08:56Z","2025-11-24T18:06:31Z",145,"pull_request","completed","success","set-odr","hrfarmer",5
19602548700,610,"2025-11-22T23:11:22Z","2025-11-22T23:16:28Z","2025-11-22T23:11:22Z",306,"pull_request","completed","failure","magnetorquer","hrfarmer",1
19623291578,611,"2025-11-24T04:25:01Z","2025-11-24T04:26:54Z","2025-11-24T04:25:01Z",113,"pull_request","completed","failure","authenticate","ineskhou",1
19624057964,612,"2025-11-24T05:11:38Z","2025-11-24T05:15:03Z","2025-11-24T05:11:38Z",205,"pull_request","completed","failure","authenticate","ineskhou",1
19624257604,613,"2025-11-24T05:23:08Z","2025-11-24T05:26:33Z","2025-11-24T05:23:08Z",205,"pull_request","completed","success","authenticate","ineskhou",1
19624438268,614,"2025-11-24T05:33:58Z","2025-11-24T18:13:13Z","2025-11-24T18:11:09Z",124,"pull_request","completed","failure","authenticate","ineskhou",2
19644784771,615,"2025-11-24T18:21:32Z","2025-11-24T18:25:08Z","2025-11-24T18:21:32Z",216,"pull_request","completed","failure","authenticate","ineskhou",1
19644824937,616,"2025-11-24T18:22:55Z","2025-11-24T18:30:12Z","2025-11-24T18:22:55Z",437,"pull_request","completed","failure","authenticate","ineskhou",1
19646025383,617,"2025-11-24T19:05:45Z","2025-11-25T01:47:05Z","2025-11-25T01:33:32Z",813,"push","completed","failure","main","yudataguy",14
19652716858,618,"2025-11-24T23:28:30Z","2025-11-24T23:28:59Z","2025-11-24T23:28:30Z",29,"pull_request","completed","failure","authenticate","ineskhou",1
19652851994,619,"2025-11-24T23:34:48Z","2025-11-24T23:35:18Z","2025-11-24T23:34:48Z",30,"pull_request","completed","failure","authenticate","ineskhou",1
19652944669,620,"2025-11-24T23:39:11Z","2025-11-25T00:35:52Z","2025-11-25T00:34:48Z",64,"pull_request","completed","failure","authenticate","ineskhou",4
19653105201,621,"2025-11-24T23:46:53Z","2025-11-25T22:27:00Z","2025-11-25T22:08:42Z",1098,"push","completed","success","main","nateinaction",2
19654279067,622,"2025-11-25T00:45:32Z","2025-11-25T01:32:49Z","2025-11-25T01:31:45Z",64,"pull_request","completed","failure","authenticate","ineskhou",2
19655072754,623,"2025-11-25T01:27:58Z","2025-11-25T04:49:46Z","2025-11-25T04:36:56Z",770,"pull_request","completed","failure","authenticate","ineskhou",4
19658638333,624,"2025-11-25T04:50:14Z","2025-11-25T05:25:54Z","2025-11-25T05:13:05Z",769,"pull_request","completed","failure","authenticate","ineskhou",3
19659275303,625,"2025-11-25T05:26:30Z","2025-11-25T05:40:18Z","2025-11-25T05:26:30Z",828,"pull_request","completed","failure","authenticate","ineskhou",1
19659533704,626,"2025-11-25T05:40:32Z","2025-11-25T18:22:53Z","2025-11-25T18:20:34Z",139,"pull_request","completed","success","authenticate","ineskhou",4
19685099779,627,"2025-11-25T21:48:16Z","2025-11-25T22:16:40Z","2025-11-25T22:06:24Z",616,"pull_request","completed","success","authenticate","ineskhou",2
19694868362,628,"2025-11-26T06:38:14Z","2025-11-26T06:40:05Z","2025-11-26T06:38:14Z",111,"pull_request","completed","failure","payload-mode","yudataguy",1
19695009449,629,"2025-11-26T06:45:43Z","2025-11-26T06:47:30Z","2025-11-26T06:45:43Z",107,"pull_request","completed","failure","payload-mode","yudataguy",1
19695096886,630,"2025-11-26T06:50:27Z","2025-11-26T06:52:15Z","2025-11-26T06:50:27Z",108,"pull_request","completed","failure","payload-mode","yudataguy",1
19695194151,631,"2025-11-26T06:55:35Z","2025-11-26T19:47:20Z","2025-11-26T19:29:23Z",1077,"pull_request","completed","success","payload-mode","yudataguy",4
19711638849,632,"2025-11-26T17:03:23Z","2025-11-26T18:50:26Z","2025-11-26T18:40:11Z",615,"pull_request","completed","failure","magnetorquer","hrfarmer",2
19717148606,633,"2025-11-26T20:54:25Z","2025-11-26T21:11:08Z","2025-11-26T21:01:05Z",603,"pull_request","completed","success","authenticate","nateinaction",3
19717802358,634,"2025-11-26T21:24:04Z","2025-11-26T21:25:57Z","2025-11-26T21:24:04Z",113,"push","completed","failure","main","ineskhou",1
19719655783,635,"2025-11-26T22:53:59Z","2025-11-26T22:56:10Z","2025-11-26T22:53:59Z",131,"pull_request","completed","failure","payload-mode","yudataguy",1
19721886292,636,"2025-11-27T01:03:17Z","2025-11-27T01:05:15Z","2025-11-27T01:03:17Z",118,"pull_request","completed","failure","temp-sensor","nateinaction",1
19722022725,637,"2025-11-27T01:11:21Z","2025-11-27T01:13:12Z","2025-11-27T01:11:21Z",111,"pull_request","completed","failure","temp-sensor","nateinaction",1
19722527713,638,"2025-11-27T01:42:07Z","2025-11-27T05:54:05Z","2025-11-27T05:53:16Z",49,"pull_request","completed","failure","magnetorquer","hrfarmer",2
19723235076,639,"2025-11-27T02:26:03Z","2025-11-27T02:28:02Z","2025-11-27T02:26:03Z",119,"pull_request","completed","failure","temp-sensor","nateinaction",1
19724637403,640,"2025-11-27T03:52:30Z","2025-11-27T03:54:26Z","2025-11-27T03:52:30Z",116,"pull_request","completed","failure","temp-sensor","nateinaction",1
19725175267,641,"2025-11-27T04:25:07Z","2025-11-27T04:27:00Z","2025-11-27T04:25:07Z",113,"pull_request","completed","failure","device-tree-faces","nateinaction",1
19726332012,642,"2025-11-27T05:35:53Z","2025-11-27T05:37:46Z","2025-11-27T05:35:53Z",113,"pull_request","completed","failure","payload-mode","yudataguy",1
19726508385,643,"2025-11-27T05:46:05Z","2025-11-28T00:12:14Z","2025-11-28T00:07:53Z",261,"pull_request","completed","cancelled","payload-mode","yudataguy",2
19749191213,644,"2025-11-27T22:36:34Z","2025-11-27T22:38:35Z","2025-11-27T22:36:34Z",121,"pull_request","completed","failure","router","ineskhou",1
19750142236,645,"2025-11-27T23:48:39Z","2025-11-27T23:50:33Z","2025-11-27T23:48:39Z",114,"pull_request","completed","failure","router","ineskhou",1
19750237695,646,"2025-11-27T23:57:45Z","2025-11-28T00:03:02Z","2025-11-27T23:57:45Z",317,"pull_request","completed","failure","router","ineskhou",1
19750260338,647,"2025-11-28T00:00:17Z","2025-11-28T00:17:54Z","2025-11-28T00:15:10Z",164,"pull_request","completed","failure","router","ineskhou",4
19750459637,648,"2025-11-28T00:14:18Z","2025-11-28T01:04:41Z","2025-11-28T00:58:13Z",388,"push","completed","cancelled","main","yudataguy",2
19750623784,649,"2025-11-28T00:25:20Z","2025-11-28T00:49:11Z","2025-11-28T00:29:49Z",1162,"pull_request","completed","failure","router","ineskhou",2
19751169684,650,"2025-11-28T01:04:56Z","2025-11-28T01:19:51Z","2025-11-28T01:04:56Z",895,"pull_request","completed","failure","revert-131-payload-mode","yudataguy",1
19751408559,651,"2025-11-28T01:21:37Z","2025-11-28T01:23:58Z","2025-11-28T01:21:37Z",141,"push","completed","failure","main","yudataguy",1
19751765933,652,"2025-11-28T01:47:35Z","2025-11-28T01:56:38Z","2025-11-28T01:47:35Z",543,"pull_request","completed","cancelled","router","ineskhou",1
19752173168,653,"2025-11-28T02:16:16Z","2025-11-28T02:26:42Z","2025-11-28T02:16:16Z",626,"pull_request","completed","failure","router","ineskhou",1
19752335213,654,"2025-11-28T02:27:20Z","2025-11-29T07:29:21Z","2025-11-29T07:26:39Z",162,"pull_request","completed","failure","router","ineskhou",16
19753408344,655,"2025-11-28T03:40:18Z","2025-11-28T03:47:44Z","2025-11-28T03:46:57Z",47,"pull_request","completed","failure","device-tree-faces","nateinaction",2
19753409706,656,"2025-11-28T03:40:24Z","2025-11-29T05:42:26Z","2025-11-29T05:40:52Z",94,"pull_request","completed","failure","device-tree-faces","nateinaction",2
19754225219,657,"2025-11-28T04:36:00Z","2025-11-28T04:37:51Z","2025-11-28T04:36:00Z",111,"pull_request","completed","failure","authenticate-router","ineskhou",1
19756844041,658,"2025-11-28T07:16:24Z","2025-11-28T07:18:22Z","2025-11-28T07:16:24Z",118,"pull_request","completed","failure","temp-sensor","nateinaction",1
19759949871,659,"2025-11-28T09:41:07Z","2025-11-28T09:43:07Z","2025-11-28T09:41:07Z",120,"pull_request","completed","failure","temp-sensor","nateinaction",1
19770704193,660,"2025-11-28T17:43:59Z","2025-11-28T17:44:45Z","2025-11-28T17:43:59Z",46,"pull_request","completed","failure","authenticate-router","ineskhou",1
19770862143,661,"2025-11-28T17:54:02Z","2025-11-28T17:54:32Z","2025-11-28T17:54:02Z",30,"pull_request","completed","failure","temp-sensor","Mikefly123",1
19773090249,662,"2025-11-28T20:15:53Z","2025-11-29T05:25:07Z","2025-11-29T05:23:10Z",117,"pull_request","completed","failure","magnetorquer","hrfarmer",2
19773287246,663,"2025-11-28T20:28:49Z","2025-11-28T20:29:21Z","2025-11-28T20:28:49Z",32,"pull_request","completed","failure","temp-sensor","nateinaction",1
19774418148,664,"2025-11-28T21:48:05Z","2025-11-29T19:46:45Z","2025-11-29T19:36:30Z",615,"pull_request","completed","failure","temp-sensor","nateinaction",3
19776095352,665,"2025-11-29T00:04:49Z","2025-11-29T02:17:22Z","2025-11-29T02:15:27Z",115,"pull_request","completed","failure","payload-mode","yudataguy",2
19777729937,666,"2025-11-29T02:32:46Z","2025-11-29T02:55:23Z","2025-11-29T02:46:41Z",522,"pull_request","completed","failure","payload-mode","yudataguy",3
19779877484,667,"2025-11-29T06:00:40Z","2025-11-29T19:30:25Z","2025-11-29T19:18:02Z",743,"pull_request","completed","failure","device-tree-faces","Mikefly123",3
19780066666,668,"2025-11-29T06:16:54Z","2025-11-29T06:17:27Z","2025-11-29T06:16:54Z",33,"pull_request","completed","failure","authenticate-router","ineskhou",1
19780192097,669,"2025-11-29T06:28:42Z","2025-11-29T06:29:13Z","2025-11-29T06:28:42Z",31,"pull_request","completed","failure","authenticate-router","ineskhou",1
19780415903,670,"2025-11-29T06:50:30Z","2025-11-29T07:24:50Z","2025-11-29T07:24:23Z",27,"pull_request","completed","cancelled","payload-mode","yudataguy",3
19781116803,671,"2025-11-29T08:00:24Z","2025-11-29T08:15:13Z","2025-11-29T08:00:24Z",889,"pull_request","completed","failure","antenna_test_fix","ineskhou",1
19781312886,672,"2025-11-29T08:18:28Z","2025-11-29T08:22:04Z","2025-11-29T08:18:28Z",216,"pull_request","completed","failure","antenna_test_fix","ineskhou",1
19781349890,673,"2025-11-29T08:22:01Z","2025-11-29T08:25:25Z","2025-11-29T08:22:01Z",204,"pull_request","completed","failure","antenna_test_fix","ineskhou",1
19781397136,674,"2025-11-29T08:26:42Z","2025-11-29T08:45:00Z","2025-11-29T08:42:30Z",150,"pull_request","completed","success","antenna_test_fix","ineskhou",5
19781806609,675,"2025-11-29T09:06:23Z","2025-11-29T09:21:10Z","2025-11-29T09:06:23Z",887,"pull_request","completed","failure","antenna_test_fix","ineskhou",1
19781976750,676,"2025-11-29T09:21:53Z","2025-11-29T09:36:39Z","2025-11-29T09:21:53Z",886,"pull_request","completed","failure","antenna_test_fix","ineskhou",1
19782150118,677,"2025-11-29T09:38:22Z","2025-11-29T18:17:58Z","2025-11-29T18:15:26Z",152,"pull_request","completed","success","antenna_test_fix","ineskhou",26
19787412268,678,"2025-11-29T18:04:43Z","2025-11-29T18:05:12Z","2025-11-29T18:04:43Z",29,"pull_request","completed","failure","normal-payload","yudataguy",1
19787699000,679,"2025-11-29T18:30:22Z","2025-11-29T18:39:26Z","2025-11-29T18:30:22Z",544,"pull_request","completed","cancelled","normal-payload","yudataguy",1
19787732570,680,"2025-11-29T18:33:17Z","2025-11-29T18:41:51Z","2025-11-29T18:33:17Z",514,"push","completed","success","main","ineskhou",1
19787767300,681,"2025-11-29T18:36:34Z","2025-11-29T21:03:09Z","2025-11-29T21:01:31Z",98,"pull_request","completed","failure","payload-mode","ineskhou",8
19788474889,682,"2025-11-29T19:43:36Z","2025-11-29T20:04:13Z","2025-11-29T20:02:19Z",114,"pull_request","completed","cancelled","router","ineskhou",4
19788768104,683,"2025-11-29T20:13:21Z","2025-11-29T20:13:50Z","2025-11-29T20:13:21Z",29,"pull_request","completed","failure","device-tree-faces","nateinaction",1
19788801442,684,"2025-11-29T20:16:31Z","2025-11-29T20:59:39Z","2025-11-29T20:57:04Z",155,"pull_request","completed","failure","device-tree-faces","nateinaction",2
19789617175,685,"2025-11-29T21:34:19Z","2025-11-29T21:37:32Z","2025-11-29T21:34:19Z",193,"pull_request","completed","failure","device-tree-faces","nateinaction",1
19790060396,686,"2025-11-29T22:18:52Z","2025-11-29T22:20:59Z","2025-11-29T22:18:52Z",127,"pull_request","completed","failure","magnetorquer","hrfarmer",1
19790068479,687,"2025-11-29T22:19:34Z","2025-11-29T22:20:09Z","2025-11-29T22:19:34Z",35,"pull_request","completed","failure","magnetorquer","hrfarmer",1
19792272516,688,"2025-11-30T01:56:27Z","2025-11-30T01:58:26Z","2025-11-30T01:56:27Z",119,"pull_request","completed","failure","hibernation-mode","yudataguy",1
19793545460,689,"2025-11-30T04:03:04Z","2025-11-30T04:05:13Z","2025-11-30T04:03:04Z",129,"pull_request","completed","failure","hibernation-mode","yudataguy",1
19793892635,690,"2025-11-30T04:37:35Z","2025-11-30T04:38:04Z","2025-11-30T04:37:35Z",29,"pull_request","completed","failure","hibernation-mode","yudataguy",1
19793991624,691,"2025-11-30T04:48:04Z","2025-11-30T04:48:32Z","2025-11-30T04:48:04Z",28,"pull_request","completed","failure","hibernation-mode","yudataguy",1
19793994028,692,"2025-11-30T04:48:17Z","2025-11-30T04:50:17Z","2025-11-30T04:48:17Z",120,"pull_request","completed","failure","hibernation-mode","yudataguy",1
19794012977,694,"2025-11-30T04:50:25Z","2025-11-30T04:50:54Z","2025-11-30T04:50:25Z",29,"pull_request","completed","failure","hibernation-mode","yudataguy",1
19794015000,695,"2025-11-30T04:50:36Z","2025-11-30T04:52:29Z","2025-11-30T04:50:36Z",113,"pull_request","completed","failure","hibernation-mode","yudataguy",1
19794044734,700,"2025-11-30T04:53:53Z","2025-11-30T04:55:49Z","2025-11-30T04:53:53Z",116,"pull_request","completed","failure","hibernation-mode","yudataguy",1
19794057073,701,"2025-11-30T04:55:11Z","2025-11-30T04:57:06Z","2025-11-30T04:55:11Z",115,"pull_request","completed","failure","hibernation-mode","yudataguy",1
19801783184,706,"2025-11-30T16:34:45Z","2025-12-01T06:16:31Z","2025-11-30T16:34:45Z",49306,"pull_request","completed","failure","magnetorquer","hrfarmer",1
19801887843,707,"2025-11-30T16:44:07Z","2025-11-30T16:45:06Z","2025-11-30T16:44:07Z",59,"pull_request","completed","failure","detumble","hrfarmer",1
19802591614,708,"2025-11-30T17:44:43Z","2025-11-30T17:45:42Z","2025-11-30T17:44:43Z",59,"pull_request","completed","failure","magnetorquer","hrfarmer",1
19803451582,709,"2025-11-30T19:01:44Z","2025-12-01T06:17:54Z","2025-11-30T19:01:44Z",40570,"pull_request","completed","cancelled","magnetorquer","hrfarmer",1
19805455868,710,"2025-11-30T22:01:18Z","2025-12-01T06:19:11Z","2025-11-30T22:01:18Z",29873,"pull_request","completed","cancelled","tca-mux-health-2","nateinaction",1
19805471719,711,"2025-11-30T22:02:29Z","2025-12-01T08:10:40Z","2025-12-01T08:09:31Z",69,"pull_request","completed","failure","tca-mux-health-2","nateinaction",6
19805837169,712,"2025-11-30T22:32:28Z","2025-12-01T06:20:27Z","2025-11-30T22:32:28Z",28079,"pull_request","completed","cancelled","load-manager-get-state","nateinaction",1
19805890200,713,"2025-11-30T22:36:57Z","2025-11-30T22:37:40Z","2025-11-30T22:36:57Z",43,"pull_request","completed","failure","temp-sensor","nateinaction",1
19805978719,714,"2025-11-30T22:44:56Z","2025-12-01T06:21:30Z","2025-11-30T22:44:56Z",27394,"pull_request","completed","failure","load-manager-get-state","nateinaction",1
19806863849,715,"2025-12-01T00:03:12Z","2025-12-01T06:20:53Z","2025-12-01T00:03:12Z",22661,"pull_request","completed","cancelled","magnetorquer","hrfarmer",1
19807359962,716,"2025-12-01T00:35:17Z","2025-12-01T06:21:03Z","2025-12-01T00:35:17Z",20746,"pull_request","completed","cancelled","magnetorquer","hrfarmer",1
19811896323,717,"2025-12-01T05:05:11Z","2025-12-01T05:05:47Z","2025-12-01T05:05:11Z",36,"pull_request","completed","failure","temp-sensor","nateinaction",1
19811969122,718,"2025-12-01T05:09:11Z","2025-12-01T05:09:46Z","2025-12-01T05:09:11Z",35,"pull_request","completed","failure","device-tree-faces","nateinaction",1
19812010474,719,"2025-12-01T05:11:20Z","2025-12-01T06:15:45Z","2025-12-01T05:11:20Z",3865,"pull_request","completed","cancelled","device-tree-faces","nateinaction",1
19812361075,720,"2025-12-01T05:30:31Z","2025-12-01T06:29:26Z","2025-12-01T06:27:01Z",145,"pull_request","completed","failure","device-tree-faces","nateinaction",5
19812604505,721,"2025-12-01T05:43:30Z","2025-12-01T06:21:12Z","2025-12-01T05:43:30Z",2262,"pull_request","completed","cancelled","load-manager-get-state","nateinaction",1
19813546360,722,"2025-12-01T06:31:12Z","2025-12-01T06:35:11Z","2025-12-01T06:31:12Z",239,"pull_request","completed","success","device-tree-faces","ineskhou",1
19814644047,723,"2025-12-01T07:23:22Z","2025-12-01T07:27:10Z","2025-12-01T07:23:22Z",228,"pull_request","completed","success","revert-authenticate","ineskhou",1
19814939301,724,"2025-12-01T07:36:47Z","2025-12-01T07:41:41Z","2025-12-01T07:36:47Z",294,"push","completed","failure","main","ineskhou",1
19814975719,725,"2025-12-01T07:38:27Z","2025-12-01T07:43:16Z","2025-12-01T07:38:27Z",289,"pull_request","completed","failure","safe-normal-switch","yudataguy",1
19816303590,726,"2025-12-01T08:35:33Z","2025-12-01T08:37:27Z","2025-12-01T08:35:33Z",114,"pull_request","completed","failure","antenna-update","ineskhou",1
19816842022,727,"2025-12-01T08:56:11Z","2025-12-01T09:04:33Z","2025-12-01T09:01:53Z",160,"push","completed","success","main","ineskhou",3
19817152389,728,"2025-12-01T09:07:23Z","2025-12-01T09:11:02Z","2025-12-01T09:07:23Z",219,"pull_request","completed","failure","magnetorquer","ineskhou",1
19818096326,729,"2025-12-01T09:41:08Z","2025-12-01T09:44:33Z","2025-12-01T09:41:08Z",205,"pull_request","completed","success","antenna-update","ineskhou",1
19832972354,730,"2025-12-01T18:18:32Z","2025-12-02T09:42:21Z","2025-12-01T18:18:32Z",55429,"pull_request","completed","failure","safe-normal-switch","yudataguy",1
19841134702,731,"2025-12-01T23:33:46Z","2025-12-02T09:44:14Z","2025-12-01T23:33:46Z",36628,"pull_request","completed","failure","magnetorquer","hrfarmer",1
19842168452,732,"2025-12-02T00:23:21Z","2025-12-02T09:54:49Z","2025-12-02T09:47:52Z",417,"pull_request","completed","failure","magnetorquer","hrfarmer",2
19842379044,733,"2025-12-02T00:33:27Z","2025-12-02T00:34:06Z","2025-12-02T00:33:27Z",39,"pull_request","completed","failure","temp-sensor","nateinaction",1
19842823122,734,"2025-12-02T00:54:39Z","2025-12-02T00:55:16Z","2025-12-02T00:54:39Z",37,"pull_request","completed","failure","temp-sensor","nateinaction",1
19843162781,735,"2025-12-02T01:10:38Z","2025-12-02T10:04:08Z","2025-12-02T10:01:33Z",155,"pull_request","completed","success","update-test-integration","hrfarmer",3
19854059269,736,"2025-12-02T09:41:34Z","2025-12-02T10:00:26Z","2025-12-02T09:53:32Z",414,"pull_request","completed","success","antenna-update","ineskhou",3
19871028256,737,"2025-12-02T19:31:06Z","2025-12-03T19:32:11Z","2025-12-02T19:31:06Z",86465,"push","completed","cancelled","main","hrfarmer",1
19876637184,738,"2025-12-02T23:15:29Z","2025-12-02T23:16:07Z","2025-12-02T23:15:29Z",38,"pull_request","completed","failure","temp-sensor-2","nateinaction",1
19879244680,739,"2025-12-03T01:30:18Z","2025-12-04T04:35:31Z","2025-12-04T04:33:15Z",136,"pull_request","completed","success","antenna-update","ineskhou",3
19879467492,740,"2025-12-03T01:42:31Z","2025-12-04T01:43:40Z","2025-12-03T01:42:31Z",86469,"pull_request","completed","cancelled","more-deditated-wham","Mikefly123",1
19882610843,741,"2025-12-03T04:41:18Z","2025-12-04T04:28:29Z","2025-12-03T04:41:18Z",85631,"pull_request","completed","failure","load-manager-get-state","nateinaction",1
19883600156,742,"2025-12-03T05:35:02Z","2025-12-03T05:35:40Z","2025-12-03T05:35:02Z",38,"pull_request","completed","failure","temp-sensor","nateinaction",1
19883936831,743,"2025-12-03T05:53:14Z","2025-12-03T05:53:52Z","2025-12-03T05:53:14Z",38,"pull_request","completed","failure","temp-sensor","nateinaction",1
19884664955,744,"2025-12-03T06:29:12Z","2025-12-03T06:29:50Z","2025-12-03T06:29:12Z",38,"pull_request","completed","failure","temp-sensor","nateinaction",1
19887111563,745,"2025-12-03T08:20:42Z","2025-12-04T04:33:10Z","2025-12-03T08:20:42Z",72748,"push","completed","failure","main","Mikefly123",1
19917816296,746,"2025-12-04T04:35:54Z","2025-12-04T04:39:34Z","2025-12-04T04:35:54Z",220,"push","completed","success","main","ineskhou",1
19941716520,747,"2025-12-04T19:41:41Z","2025-12-04T19:42:20Z","2025-12-04T19:41:41Z",39,"pull_request","completed","failure","temp-sensor","nateinaction",1
19945541683,748,"2025-12-04T22:08:56Z","2025-12-06T19:17:06Z","2025-12-06T19:14:25Z",161,"pull_request","completed","failure","s-band-working","jrpear",2
